SKU unidad negocio,Codigo regional,Descripcion,EAN,Proveedor,Equipo,PM asociado,Trazabilidad levantamiento,Etapa
10000057001,False,FLEJE TERM.80X65 P/AGOTADO 125UN 60ROLL,False,ETIQUETAS AUTODHESIVAS CRISTIAN VAL,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000061509,False,BOTELLA PET B/ANCHA C/TAPA 300CC 999UN,False,FABRICA DE PLASTICOS ECO PLASTICS S,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000064001,False,FLEJE SPID 40X65 MAGENTA  2500UN 5 ROLL,False,ETIQUETAS AUTODHESIVAS CRISTIAN VAL,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000064002,False,FLEJE SPID 40X65  MMS 250UN 60 OLL,False,ETIQUETAS AUTODHESIVAS CRISTIAN VAL,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000066001,False,ENV MULTIUSO 180 C/TAPA MICRO S/DIV200UN,False,FABRICA DE PLASTICOS ECO PLASTICS S,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000067523,False,ROLLO LINERLESS 58MM X 50 MTS,False,IND. Y COM. SOLUCORP LTDA.,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000068001,False,CINTA AREA ESCANEADA JUMBO 48X50MT 72UN,False,IND. Y COM. SOLUCORP LTDA.,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000068504,False,CAJA PASTA PLANAS KRAFT ALTERNAT  200UN,False,FABRICA DE PLASTICOS ECO PLASTICS S,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000068505,False,CAJA PASTA RELLENA KRAFT ALTERNAT 150UN,False,FABRICA DE PLASTICOS ECO PLASTICS S,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000068507,False,BANDEJA CARNE NEGRA H35,False,EMBALAJES INTERNACIONALES OSKUPACK,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000069002,False,MANGA 0.65MTS. X0.30 MICRONES 20 KG,False,SOC MANUFACTURERA DE PLASTICOS,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000077004,False,INDIVIDUAL PAPEL KRAFF 25X39CM,False,TENORIO IMPRESORES SPA,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000079510,False,BANDEJA RENDONDA 2 CARTULINA 19CM,False,FABRICA DE BANDEJAS LIMITADA,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000079511,False,"BANDEJA RENDONDA 7 CARTULINA 30,9CM",False,FABRICA DE BANDEJAS LIMITADA,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
10000082017,False,MOLDE PAPEL KUCHEN 20 CMS (1380 UN),False,DISTRIBUIDORA MANAR LTDA.,INSUMOS PRODUCCIÓN,Carolina Pino,False,Proyectado
1915960,XMAS2201873,BLOCK ETIQUETAS NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD HARD,María José Collado,False,Proyectado
1915961,XMAS2202011,PACK 50 TARJETAS CRAFT NAV22,False,GRAND ART ENTERPRISES LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1915637,UBS113-NAV22,LUZ LED MINI BERRIE 90CM MULTI PDQ NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1915922,XMAS2201848,PORTA CUPCAKES NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1915754,UBS022-22,ARBOL DE MESA DECORE 30CM NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1915761,SNV20S2204-22,GANCHO PARA CORONA 30CM 3C NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1917443,SNV22305-22,DECORACION MAGNETICA NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1915783,XMAS2201807,SACO DE REGALOS PERSONAJE NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1915810,SNV20S1977-22,BANDANA MASCOTA 2D NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1905441,CB6113TT99-001-02,ESPECIERO TAPA METALICA GIRATORIA ST,False,ANHUI LIGHT INDUSTRIES INTERNATIONA,NON FOOD,Francesca Meriggio,False,Proyectado
1915782,SNV20S1992-22,BOLSA DE REGALOS PE,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1907441,V23WMVE03S2,V23 SALIDA DE BAÑO MJ LISO BLACK,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Daniela Walters,False,Proyectado
1915795,XMAS2201802,BOW TIE COTILLON NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1907397,V23WMPJ17K2,V23 BB DOLL MUJER HALTER LISO ASSORTMENT,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Daniela Walters,False,Proyectado
1915808,SNV20S1982-22,DISFRAZ SANTA LENTEJUELAS MASCOTA NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1915809,SNV20S1974-22,DISFRAZ RENO MASCOTAS NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1907439,V23WMVE03S1,V23 SALIDA DE BAÑO MJ LISO BRICK,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Daniela Walters,False,Proyectado
1923045,False,LANDADOR DE DARDOS FPS 28CM 20PZAS,False,KRC (HONG KONG) LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1923056,False,BARBIE SET PULSERAS CHARM,False,KRC (HONG KONG) LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1906791,DC0001PV23-RG-001,PACK 2 VOTIVA REGALABLE,False,"LE YU TRADING CO., LIMITED",NON FOOD,Bárbara Lazarovich,False,Proyectado
1907437,V23WMVE01S2,V23 SALIDA DE BAÑO MJ PRINT LEAF,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Daniela Walters,False,Proyectado
1906943,DC0013PV23-AB-004,CAJA VIDRIO AMBROSIA,False,CHINA NATIONAL ARTS AND CRAFTS IMP,NON FOOD,Bárbara Lazarovich,False,Proyectado
1921213,False,FLOTADOR TIBURON,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1930873,False,SALCHICHA VEGANA FRYÝS 360G,False,FRY GROUP FOODS (PTY) LTD,FOOD IMPORTADOS,Magdalena Benavente,False,Proyectado
1921206,False,FLOTADOR BOTE,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1915638,UBS114_NAV22,LUZ LED 15 RENO 2.1MTS PILAS NAV22,False,UNCLE BILLS ASIA PACIFIC PTY LTD,NON FOOD,Jacinta Vicuña,False,Proyectado
1906924,DC0007PV23-AB-003,RAMO FLORES AMBROSIA,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1906822,DC0013PV23-BH-001,CAJA DECORATIVA VIDRIO BOHEMIA,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1923039,False,PISTA META DINO CON PUENTE Y TUNEL,False,KRC (HONG KONG) LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1906846,DC0005PV23-JG-005,HOJA DECORATIVA JUNGLE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1906863,DC0013PV23-JG-003,CAJA VIDRIO JUNGLE,False,CHINA NATIONAL ARTS AND CRAFTS IMP,NON FOOD,Bárbara Lazarovich,False,Proyectado
1921207,False,FLOTADOR ANILLO 91CM MULTICOLOR,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1907897,CC011PV23-BH-013,PACK CLIPS BOHEMIA PV23,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Carla Trucco Balocchi,False,Proyectado
1906845,DC0005PV23-JG-004,HOJA CALADA DECORATIVA JUNGLE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1923043,False,LANZADOR DARDOS FPS 29CM 60PZAS,False,KRC (HONG KONG) LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1906804,DC0002PV23-BH-006,JAULA BOHEMIA,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1930878,False,POPCORN NUGGETS VEGANO FRYÝS 300G,False,FRY GROUP FOODS (PTY) LTD,FOOD IMPORTADOS,Magdalena Benavente,False,Proyectado
1932714,False,PACK SELECC 4 TURRONES ELALMENDRO 370G,False,DELAVIUDA ALIMENTACION SAU,FOOD IMPORTADOS,Magdalena Benavente,FOOD IMPORTADOS/DELAVIUDA ALIMENTACION SAU,Proyectado
1906840,DC0003PV23-JG-002,FANAL VIDRIO JUNGLE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1906954,DC0005PV23-TM-001,PALABRA DECO THE MARKET,False,CHINA NATIONAL ARTS AND CRAFTS IMP,NON FOOD,Bárbara Lazarovich,False,Proyectado
1906842,DC0005PV23-JG-001,LAGARTO DECORATIVO JUNGLE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1928597,False,BOLSA CHOC NAPOL SURTIDO VILLARS 250G,False,VILLARS MAITRE CHOCOLATIER S.A,FOOD IMPORTADOS,Magdalena Benavente,False,Proyectado
1906844,DC0005PV23-JG-003,FELINO DECORATIVO JUNGLE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1906843,DC0005PV23-JG-002,CACATUA DECORATIVA JUNGLE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1906869,DC0010PV23-JG-003,DECO PARED HOJAS JUNGLE,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1921212,False,FLOTADOR FLAMENCO,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1906847,DC0005PV23-JG-006,CUELGA JOYAS JUNGLE,False,CHINA NATIONAL ARTS AND CRAFTS IMP,NON FOOD,Bárbara Lazarovich,False,Proyectado
1906916,DC0003PV23-AB-002,FAROL VIDRIO AMBROSIA,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1930875,False,ALBONIGAS VEGANAS FRYÝS 240G,False,FRY GROUP FOODS (PTY) LTD,FOOD IMPORTADOS,Magdalena Benavente,False,Proyectado
1907673,MB0655TT99-703,PIZARRA APERITIVO 3,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,False,Proyectado
1907672,MB0655TT99-702,PIZARRA APERITIVO 2,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,False,Proyectado
1905802,OB2101TT99-023-05,BALDE PLASTICO 5LT CON ASA,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Proyectado
1906931,DC0021PV23-AB-001,MINI PLATO CORAZON AMBROSIA,False,BINBIN ARTS AND CRAFTS COMPANY LIMI,NON FOOD,Bárbara Lazarovich,False,Proyectado
1912358,V23MUCA2-SAN2,V23 CART CRUZ MUJER KNIT SANTORINI BLACK,False,LAURA & CLAIRE LTD.,VESTUARIO,Maria Ignacia Pinto,False,Proyectado
1912286,V23MUCA11-K2,V23 CART MUJER NUDO AJUSTA PAISLEY BLACK,False,WENZHOU PLEASURE TRADE CO LTD,VESTUARIO,Maria Ignacia Pinto,False,Proyectado
1907671,MB0655TT99-701,PIZARRA APERITIVO 1,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",NON FOOD,Francesca Meriggio,False,Proyectado
1905820,OB0006TT99-022-50N,BASURERO PLAST TAPA VAIVEN 50 L PLAT TT,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Proyectado
1905443,CB6116TT99-001-05,PACK 4 ESPECIEROS CON RACK ST,False,ANHUI LIGHT INDUSTRIES INTERNATIONA,NON FOOD,Francesca Meriggio,False,Proyectado
1906925,DC0005PV23-AB-001,FLOR CERAMICA DECO AMBROSIA,False,CHINA NATIONAL ARTS AND CRAFTS IMP,NON FOOD,Bárbara Lazarovich,False,Proyectado
1905814,OB2040TT99-023-04,PAPELERO DE PUERTA CON TAPA 4LT,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Proyectado
1905804,OB2102TT99-022-15N,BALDE CON TAPA ASA PLATEADO 15LT TT,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Proyectado
1921210,False,CENTRO ENTRET PIRATA 1.40X1.30X1.04,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1912285,V23MUCA11-K1,V23CART MUJER NUDO AJUSTAB PAISLEY PINK,False,WENZHOU PLEASURE TRADE CO LTD,VESTUARIO,Maria Ignacia Pinto,False,Proyectado
1914637,False,KEYRIDERS 3W SCOOTER PELUCHE DINOSAURIO,False,PAT AVENUE HK LIMITED,NON FOOD,Sebastián Soler,False,Proyectado
1914638,False,KEYRIDERS 3W SCOOTER MONSTRUOJOS PURPLE,False,PAT AVENUE HK LIMITED,NON FOOD,Sebastián Soler,False,Proyectado
1905821,OB0007TT99-10N,BASURERO PEDAL 50LT PLAS NEG-GRIS 02 TT.,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Proyectado
1904216,OB2101AA99-021-30C1N,BALDE PLASTICO COLOR 10L ASA BLANCO TT,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Proyectado
1867184,CB5000PV22-HOPA2-C1,BOLSAS PLÁSTICAS 100 UN 20X30 CM,False,UNCLE BILLS ASIA PACIFIC PTY LTD,FOOD IMPORTADOS,Magdalena Benavente,False,Proyectado
1905803,OB2101AA99-P23-30C2N,BALDE PLASTICO COLOR 10L ASA CORAL,False,DEMKA PLASTIK ZUCCACIYE TICLTDSTI,NON FOOD,María Paz Ugarte,False,Proyectado
1906974,DC0005PV23-CP-001,LED CONFETTI PARTY,False,CHINA NATIONAL ARTS AND CRAFTS IMP,NON FOOD,Bárbara Lazarovich,False,Proyectado
1905158,CC5003PV23-HH-0001,POSA VINO HAPPY HOUR PV23,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD,Francesca Meriggio,False,Proyectado
1923627,False,ACCESORIOS FASHION PEPPA,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1923620,False,ACCESORIOS PRINCESA PEPPA,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1925837,False,BOLSA BASURA CON ASAS 50X65 HOMECARE 10U,False,MIDWAY PACKAGING SOLUTIONS LTD.,MMPP PERECIBLE Y NO PERECIBLE,Stephanie Lovisolo,False,Proyectado
1923625,False,CANASTA DE BALONCESTO TRANSFORMERS,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1923621,False,CANASTA NERF,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1923626,False,LANZADOR DE HELICES TRANSFORMERS,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1923624,False,PEQUEÑA DOCTORA PEPPA PIG,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1923622,False,RELOJ LANZADOR DE DISCOS TRANSFORMERS,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1921202,False,S LENTES DE BUCEO INFANTIL COLORES,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1921203,False,S PELOTA INFLABLE PRINCESAS,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1921204,False,S PELOTA INFLABLE SPIDERMAN,False,BESTWAY (HONK KONG) INTERNATIONAL,NON FOOD HARD,María José Collado,False,Proyectado
1923623,False,SET DE BELLEZA MY LITTLE PONY,False,PAT AVENUE HK LIMITED,NON FOOD HARD,María José Collado,False,Proyectado
1925794,,COCTEL SPRITZ JP CHENET 5.5ºG BOT 750ML,False,LES GRANDS CHAIS DE FRANCE,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1927674,,SNACK BEAN POPS SEA SALT SIMPLY 7 100G,False,"SIMPLY 7 SNACKS, LLC",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1925840,,PEPINILLOS AGRIDULCES HERR KUKUMBER 850G,False,MAMMINGER KONSERVEN GMBH & CO.KG,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1925839,,PEPINILLOS AGRIDULCES HERR KUKUMBER 360G,False,MAMMINGER KONSERVEN GMBH & CO.KG,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1955410,,CONITOS ENTRE DOS CHOLATE 6 UN 210 GR,False,ENTRE DOS SRL,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1955409,,ALFAJOR ENTRE DOS BCO Y NEG 6 UN 360 GR,False,ENTRE DOS SRL,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1955411,,ALFAJOR ENTRE DOS CHOCOLAT 6 UNID 360 GR,False,ENTRE DOS SRL,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1931701,CB0174OI23-1419,1/2 PALLET BOTELLA BTS OI23,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/NINGBO HOZ IMPORT & EXPORT CO.,LTD",No completado - Nuevo
1926327,ALMGAH01TT-04,TROCITOS POLLO SALMON PESCAD P/GATO P85,False,EUROFISH S.A.,NON FOOD,Romina Farias,False,No completado - Nuevo
1931773,CB0098AA23-554-01,CONTENEDOR HERM VIDRIO REDON 0.95L OI23,False,"SHANDONG  HEISHAN GLASS GROUP CO.,L",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/SHANDONG HEISHAN GLASS GROUP CO.,LTD",No completado - Nuevo
1931753,CB2057OI23-P3-C10,PACK TENEDOR+CUCHARA+CUCHILLO BTS OI23,False,"NINGBO HOZ TRADING CO.,LTD",FOOD IMPORTADOS,Magdalena Benavente,"NON FOOD/NINGBO HOZ IMPORT & EXPORT CO.,LTD",No completado - Nuevo
1931772,CB0098AA23-537-2,CONTENEDOR HERM VIDRIO CUADR 0.75L OI23,False,"SHANDONG  HEISHAN GLASS GROUP CO.,L",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/SHANDONG HEISHAN GLASS GROUP CO.,LTD",No completado - Nuevo
1931769,CB0098AA23-145-2,CONTENEDOR HERM VIDRIO RECTANG 0.3L OI23,False,"SHANDONG  HEISHAN GLASS GROUP CO.,L",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/SHANDONG HEISHAN GLASS GROUP CO.,LTD",No completado - Nuevo
1926325,ALMGAH01TT-02,PATE ATUN CON POLLO PARA GATO LATA 85G,False,EUROFISH S.A.,NON FOOD,Romina Farias,False,No completado - Nuevo
1926326,ALMGAH01TT-03,TROCITOS DE ATUN EN SALSA P/GATO 156G,False,EUROFISH S.A.,NON FOOD,Romina Farias,False,No completado - Nuevo
1931770,CB0098AA23-146-2,CONTENEDOR HERM VIDRIO CUA 0.45L OI23,False,"SHANDONG  HEISHAN GLASS GROUP CO.,L",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/SHANDONG HEISHAN GLASS GROUP CO.,LTD",No completado - Nuevo
1926324,ALMGAH01TT-01,PATE ATUN CON SALMON PARA GATO LATA 85G,False,EUROFISH S.A.,NON FOOD,Romina Farias,False,No completado - Nuevo
1931743,CB2057OI23-P2-C11,PACK TENEDOR+CUCHARA+CUCHILLO BTS.,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/NINGBO HOZ IMPORT & EXPORT CO.,LTD",No completado - Nuevo
1930394,OI23KGCZ05B,OI23 PACK 5 CALZONES NIÑA PRINT PRINT1,False,"HANLONG ENTERPRISE (HK) CO.,LIMITED",VESTUARIO,Daniela Walters,False,No completado - Nuevo
1931771,CB0098AA23-468-01,CONTENEDOR HERM VIDRIO RECT 0.65L OI23,False,"SHANDONG  HEISHAN GLASS GROUP CO.,L",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/SHANDONG HEISHAN GLASS GROUP CO.,LTD",No completado - Nuevo
1937040,False,CERV CRAFT NATION LOW IPA 0.5º LATA 330,False,UNITED DUTCH BREWERIES B.V,FOOD IMPORTADOS,Magdalena Benavente,FOOD IMPORTADOS/UNITED DUTCH BREWERIES B.V,No completado - Nuevo
1932047,ESC23PRCO01-AZ,ESC23 COTONA PARVULO T1A6 AZUL,False,"JIANGSHAN LIHAO IMP & EXP. CO., LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1932051,ESC23PRDE01-RO,ESC23 DELANTAL PARVULO T1A6 ROSADO,False,"JIANGSHAN LIHAO IMP & EXP. CO., LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1931752,CB2057OI23-P3-C9,CONTENDOR CLIP CON DIVISION BTS OI23,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/NINGBO HOZ IMPORT & EXPORT CO.,LTD",No completado - Nuevo
1926329,ALMPEH02TT-01,TROCITOS POLLO CORD. PESCAD P/PERRO P100,False,EUROFISH S.A.,NON FOOD,Romina Farias,False,No completado - Nuevo
1926328,ALMPEH02TT-02,PATE CARNE Y VEGETALES P/PERRO LATA170G,False,EUROFISH S.A.,NON FOOD,Romina Farias,False,No completado - Nuevo
1931775,CB0098AA23-506-2,CONTENEDOR HERM VIDRIO RECTANG 1.5L OI23,False,"SHANDONG  HEISHAN GLASS GROUP CO.,L",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/SHANDONG HEISHAN GLASS GROUP CO.,LTD",No completado - Nuevo
1932049,ESC23PRCO01-VE,ESC23 COTONA PARVULO T1A6 VERDE,False,"JIANGSHAN LIHAO IMP & EXP. CO., LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1932052,ESC23PRDE01-AM,ESC23 DELANTAL PARVULO T1A6 TURQUESA,False,"JIANGSHAN LIHAO IMP & EXP. CO., LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1931747,CB2057OI23-P3-C4,CONTENEDOR YOGHURT+CUCHARA BTS OI23,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/NINGBO HOZ IMPORT & EXPORT CO.,LTD",No completado - Nuevo
1930407,OI23KBSL08B,OI23 PACK 5 SLIPS NIÑO PRINT PRINT1,False,"HANLONG ENTERPRISE (HK) CO.,LIMITED",VESTUARIO,Daniela Walters,False,No completado - Nuevo
1938639,False,CERV CANDELARIA LA PERUANA 4.5° BOT 330M,False,GLOBENATURAL INTERNACIONAL S.A.,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1931762,CB0105AA99-23-01,CONTENEDOR POTE TW BASICO 700ML,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/NINGBO HOZ IMPORT & EXPORT CO.,LTD",No completado - Nuevo
1931774,CB0098AA23-481-2,CONTENEDOR HERM VIDRIO RECTAN 1.0L OI23,False,"SHANDONG  HEISHAN GLASS GROUP CO.,L",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/SHANDONG HEISHAN GLASS GROUP CO.,LTD",No completado - Nuevo
1909890,V23BBBE08-B1,V23 BERMUDA BB TWILL PULL ON AOP RAINY,False,PASTEL APPARELS LIMITED,VESTUARIO,Andrea Hrepic,VESTUARIO/PASTEL APPARELS LIMITED,No completado - Nuevo
1909892,V23BBBE08-B3,V23 BERMUDA BB TWILL PULL ON AOP SEAGRA,False,PASTEL APPARELS LIMITED,VESTUARIO,Andrea Hrepic,VESTUARIO/PASTEL APPARELS LIMITED,No completado - Nuevo
1909891,V23BBBE08-B2,V23 BERMUDA BB TWILL PULL ON AOP INFINIT,False,PASTEL APPARELS LIMITED,VESTUARIO,Andrea Hrepic,VESTUARIO/PASTEL APPARELS LIMITED,No completado - Nuevo
1909893,V23BBBE05-B1,V23 BERMUDA BB CARGO PAPER TOUCH PAPRIKA,False,PASTEL APPARELS LIMITED,VESTUARIO,Andrea Hrepic,VESTUARIO/PASTEL APPARELS LIMITED,No completado - Nuevo
1932083,ESC23USH01-B,ESC23 SHORT BUZO UNISEX T10A16 AZUL,False,TIANJIN TIANTAI GARMENT I/E CO LTD.,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1930931,False,ESC23 BLUSA NINA CLMAXX TS-XL BLANCA,False,ALPHATEX HK LIMITED,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1930911,False,ESC23 CAMISA NINO CLMAXX TS-XL BLANCA,False,ALPHATEX HK LIMITED,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1931738,CB2057OI23-P2-C3,PACK 3 CONTENEDORES CLIP BTS.,False,"NINGBO HOZ TRADING CO.,LTD",NON FOOD SOFT,Carla Trucco Balocchi,"NON FOOD/NINGBO HOZ IMPORT & EXPORT CO.,LTD",No completado - Nuevo
1932053,ESC23PRDE01-AZ,ESC23 DELANTAL PARVULO T1 6 AZUL,False,"JIANGSHAN LIHAO IMP & EXP. CO., LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1909895,V23BBBE05-B3,V23 BERMUDA BB CARGO PAPER TOUCH DOE,False,PASTEL APPARELS LIMITED,VESTUARIO,Andrea Hrepic,VESTUARIO/PASTEL APPARELS LIMITED,No completado - Nuevo
1909898,V23BBBE07-B3,V23 BERMUDA BB PAPER TOUCH OCRE,False,PASTEL APPARELS LIMITED,VESTUARIO,Andrea Hrepic,VESTUARIO/PASTEL APPARELS LIMITED,No completado - Nuevo
1932050,ESC23PRCO01-RO,ESC23 COTONA PARVULO T1A6 ROJO,False,"JIANGSHAN LIHAO IMP & EXP. CO., LTD",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1909894,V23BBBE05-B2,V23 BERMUDA BB CARGO PAPER TOUCH RIVIERA,False,PASTEL APPARELS LIMITED,VESTUARIO,Andrea Hrepic,VESTUARIO/PASTEL APPARELS LIMITED,No completado - Nuevo
