SKU unidad negocio,Codigo regional,Descripcion,EAN,Proveedor,Equipo,PM asociado,Trazabilidad levantamiento,Etapa
1864245,PV22HOCM08-BML1,PV22 HO CAMISA VESTIR LISA ML POLYBAG CE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864246,PV22HOCM08-BML2,PV22 HO CAMISA VESTIR LISA ML POLYBAG BL,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864247,PV22HOCM08-BML4,PV22 HO CAMISA VESTIR LISA ML POLYBAG NE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864137,P22HOCM04-BMC1,PV22 HO CAMISA CASUAL SLYM MC AZUL 31406,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864138,P22HOCM04-BMC2,PV22 HO CAMISA CASUAL SLYM MC AZUL 21407,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864139,P22HOCM04-BMC3,PV22 HO CAMISA CASUAL SLYM MC SALMON1408,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864250,P22HOCM07-BMC1,PV22 HO CAMISA VESTIR FANTASIA MC PO1409,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864251,P22HOCM07-BMC2,PV22 HO CAMISA VESTIR FANTASIA MC PO1410,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864252,P22HOCM07-BMC3,PV22 HO CAMISA VESTIR FANTASIA MC PO1411,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864258,P22HOCM07-BML1,PV22 HO CAMISA VESTIR FANTASIA ML POLYBA,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864259,P22HOCM07-BML2,PV22 HO CAMISA VESTIR FANTASIA ML PO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864260,P22HOCM07-BML3,PV22 HO CAMISA VESTIR FANTASIA ML POL,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864261,P22HOCM07-BML4,PV22 HO CAMISA VESTIR FANTASIA ML POLY,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864143,P22HOCM14-K1,PV22 HO CAMISA KI GUAYABERA BLANCO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864144,P22HOCM14-K2,PV22 HO CAMISA KI GUAYABERA AZUL 22,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864145,P22HOCM14-K3,PV22 HO CAMISA KI GUAYABERABLANCO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864188,P22HOCM03-G1,PV22 HO CAMISA POPLIN PHOTOPRINT BLANCO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864129,P22HOCM04-BML1,PV22 HO CAMISA CASUAL SLYM ML AZUL 21,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864130,P22HOCM04-BML2,PV22 HO CAMISA CASUAL SLYM ML AZUL 22,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864131,P22HOCM04-BML3,PV22 HO CAMISA CASUAL SLYM ML VERDE 30,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864132,P22HOCM04-BML4,PV22 HO CAMISA CASUAL SLYM ML SALMON 11,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864266,PV22HOCM15-B1,PV22 HO CAMISA BÁSICA MINI PRINT BLA1413,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864267,PV22HOCM15-B2,PV22 HO CAMISA BÁSICA MINI PRINT AZU1414,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864268,PV22HOCM16-K1,PV22 HO CAMISA KI GUAYABERA CLÁSICA 1415,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864269,PV22HOCM16-K2,PV22 HO CAMISA KI GUAYABERA CLÁSICA 1416,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864270,PV22HOCM16-K3,PV22 HO CAMISA KI GUAYABERA CLÁSICA 1417,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1864271,P22HOCH01-B1,PV22 HO SWEATERS ML LISO V-NECK NEGRO,False,MT SWEATERS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/MT SWEATERS LIMITED,Completado
1864160,PV22HOCQ12-B1,PV22 HO CHAQUETA BASICA DENIM DENIM 02,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864161,PV22HOCQ12-B2,PV22 HO CHAQUETA BASICA DENIM DENIM GRIS,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864200,P22HOJE30E1,OI22JEANS JOGGER DENIM 02,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864201,P22HOJE30E2,OI22JEANS JOGGER DENIM 03,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864191,PV22HOJE02-G1,OI22JEANS BASICO LAVADO DENIM 02,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864192,PV22HOJE02-G2,OI22JEANS BASICO LAVADO DENIM,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864276,PV22HOJE01-B1,OI22JEANS 5 BOLSILLOS BASICO DENIM 01,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864279,PV22HOJE01-B1SISA,PV22 HO JEANS 5 BOLSILLOS BASICO DEN1448,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864277,PV22HOJE01-B2,OI22JEANS 5 BOLSILLOS BASICO DENIM 02,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864280,PV22HOJE01-B2SISA,PV22 HO JEANS 5 BOLSILLOS BASICO DENIM 0,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864278,PV22HOJE01-B3,OI22JEANS 5 BOLSILLOS BASICO DENIM 03,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864281,PV22HOJE01-B3SISA,PV22 HO JEANS 5 BOLSILLOS BASICO DENIM1,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864165,P22HOPA01-B1,PV22 HO PANTALON CARGO AZUL 01,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864166,P22HOPA01-B2,PV22 HO PANTALON CARGO MOSTAZA 06,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864167,P22HOPA01-B3,PV22 HO PANTALON CARGO MILITAR 24,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864169,P22HOPA06-B2,PV22 HO PANTALON JOGGER MOSTAZA 06,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864172,P22HOPA06-B2SISA,PV22 HO PANTALON JOGGER MOSTAZA06,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864170,P22HOPA06-B3,PV22 HO PANTALON JOGGER GRIS 07,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864282,PV22HOPA02-B1,PV22 HO PANTALON CHINO GABARDINE AZUL 10,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864284,PV22HOPA02-B3,PV22 HO PANTALON CHINO GABARDINE NEGRO,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864285,PV22HOPA03-B1,PV22 HO PANTALON 5 BOLSILLOS GABARDINE A,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864286,PV22HOPA03-B2,PV22 HO PANTALON 5 BOLSILLOS GABARDI1433,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864287,PV22HOPA03-B3,PV22 HO PANTALON 5 BOLSILLOS GABARDINE M,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1864288,PV22HOPA03-B4,PV22 HO PANTALON 5 BOLSILLOS GABARDINE G,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1812764,I20HOCM30W,OI20 CAMISA MODA MINI PRINT AZUL 70,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1812763,I20HOCM32W,OI20 CAMISA YARN DYED ML AZUL 69,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1812655,I20HOPK03-B4,OI20 PARKA NYLON HOODIE AZUL 46,False,"WEIHAI CELINE INTERNATIONAL CO.,LTD",VESTUARIO,Paula Molina,"VESTUARIO/WEIHAI CELINE INTERNATIONAL CO.,LTD",Completado
1852167,I21HOCM11-B2,CAMISA VILLELA BASICA ML AZUL OI21,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852168,I21HOCM11-B3,CAMISA  VILLELA BASICA ML ROJO 38,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852170,I21HOCM11-B3SISA,CAMISA  VILLELA BASICA ML SS ROJO 38,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852169,I21HOCM11-B4,CAMISA  VILLELA BASICA ML CAFÉ 08,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852177,I21HOCH05-B2,SWEATER ML FZ LISO AZULM 02,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1852178,I21HOCH05-B3,SWEATER ML FZ LISO BURDEOM 07,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1852102,I21HOPK02-B1,PARKA NYLON ML NEGRO OI21,False,JIANGSHAN LIHAO IMP & EXP CO LTD.,VESTUARIO,Paula Molina,"VESTUARIO/JIANGSHAN LIHAO IMP & EXP. CO., LTD",Completado
1812706,O20HOCM01-G2,OI20 CAMISA POPLIN CHECKS ML VERDE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1812727,O20HOCM53M,OI20 CAMISA PAPERTOUCH GRAFITO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852196,O21HOCM52N,CAMISA CHAMBRAY PRINT ML BLUE CHAMBRAY,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852144,O21HOCM53M,CAMISA TWILL BOLSILLOS MILITAR 10,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852195,O21HOCM54N,CAMISA RAYAS ML AZUL 01,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852049,O21HOCH07-K1,SWEATER COLOR BLOCK AZUL 01,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1852175,O21HOCH12-B2,SWEATER SM CV LISO AZUL OI21,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1852176,O21HOCH19-B2,SWEATER ML CR LISTADO BURDEOM 07,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1852197,O21HOCH50N1,SWEATER CUELLO SHAWL MOSTAZAM 18,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1804956,OI20HOPO03-B5,OI20 POLERA ML CR PRINT VINTAGE BURDEO,False,TEXVISTA INTERNATIONAL PTE LTD,VESTUARIO,Paula Molina,VESTUARIO/TEXVISTA INTERNATIONAL PTE LTD,Completado
1805004,OI20HOCM08-B1,OI20 CAMISA BASICA COLOR ML CELESTE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805005,OI20HOCM08-B2,OI20 CAMISA BASICA COLOR ML MORADO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805006,OI20HOCM08-B3,OI20 CAMISA BASICA COLOR ML BLANCO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805009,OI20HOCM08-B6,OI20 CAMISA BASICA COLOR ML NEGRO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805010,OI20HOCM10-B1,OI20 PACK CAMISA CORBATA ML CELESTE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805013,OI20HOCM10-B4,OI20 PACK CAMISA CORBATA ML BLANCO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1804992,OI20HOCM07-B2,OI20 CAMISA BASICA FANTASIA ML AZUL2,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1812535,OI20HOCM03-B2,OI20 CAMISA OXFORD ML AZUL,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1812536,OI20HOCM03-B3,OI20 CAMISA OXFORD ML BLANCO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805031,OI20HOCM04-BML2-SISA,OI20SS CAMISA CASUAL SLIM ML SS AZUL,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805032,OI20HOCM04-BML4-SISA,OI20SS CAMISA CASUAL SLIM ML SS AZUL1,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1805033,OI20HOCM04-BML5-SISA,OI20SS CAMISA CASUAL SLIM ML SS ROJO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1851957,OI21HOPO02-B2,POLERA MC CR LISA BLANCO OI21,False,NAZMUL HOSIERY (PVT) LTD,VESTUARIO,Paula Molina,VESTUARIO/STITCH (BD) KNITWEAR,Completado
1851962,OI21HOPO15-B1,POLERA ML CR LISA NEGRO OI21,False,TEXVISTA INTERNATIONAL PTE LTD,VESTUARIO,Paula Molina,VESTUARIO/TEXVISTA INTERNATIONAL PTE LTD,Completado
1852027,OI21HOCM03-B1,CAMISA OXFORD ML CELESTE 06,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852028,OI21HOCM03-B3,CAMISA OXFORD ML BLANCO,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852165,OI21HOCM07-B6,CAMISA CONTEMPORANEA FANTASIA ML AZUL 36,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852166,OI21HOCM07-B7,CAMISA CONTEMP FANTASIA ML BURDEO OI21,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852131,OI21HOCM02-G1,CAMISA DENIM ML DENIM4 OI21,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852133,OI21HOCM02-G1SISA,CAMISA DENIM ML DENIM 04,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852132,OI21HOCM02-G2,CAMISA DENIM ML DENIM 05,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852134,OI21HOCM02-G2SISA,CAMISA DENIM ML DENIM 05,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852019,OI21HOCM04-BML1,CAMISA CASUAL SLIM ML MORADO 02,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852023,OI21HOCM04-BML1SISA,CAMISA CASUAL SLIM ML SS MORADO 02,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852020,OI21HOCM04-BML2,CAMISA CASUAL SLIM ML AZUL 49,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852024,OI21HOCM04-BML2SISA,CAMISA CASUAL SLIM ML SS AZUL 49,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852021,OI21HOCM04-BML3,CAMISA CASUAL SLIM ML AZUL 01,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852025,OI21HOCM04-BML3SISA,CAMISA CASUAL SLIM ML SS AZUL 01,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852022,OI21HOCM04-BML4,CAMISA CASUAL SLIM ML CELESTE OI21,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852026,OI21HOCM04-BML4SISA,CAMISA CASUAL SLIM ML SS CELEST OI21 SS,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852171,OI21HOCM19-K2,CAMISA KI AOP CONTEMP AZUL 01,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852172,OI21HOCM19-K3,CAMISA KI AOP CONTEMP BURDEO 06,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1852179,OI21HOCH03-B1,CARDIGAN LISO ML GRISM 12,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1852180,OI21HOCH03-B2,CARDIGAN LISO ML AZULM 02,False,FEEHA FASHION LTD.,VESTUARIO,Paula Molina,VESTUARIO/FEEHA FASHION LTD.,Completado
1852098,OI21HOPK01-B1,PARKA SM NEGRO OI21,False,JIANGSHAN LIHAO IMP & EXP CO LTD.,VESTUARIO,Paula Molina,"VESTUARIO/JIANGSHAN LIHAO IMP & EXP. CO., LTD",Completado
1852115,OI21HOPA06-B1,PANTALON JOGGER AZUL OI21,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,VESTUARIO/PASTEL APPARELS LIMITED,Completado
1833768,TROI20HOCM07-B1,TROI20 CAMISA BASICA FANTASIA ML CEL,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1833772,TROI20HOCM07-B1-SISA,TROI20SS CAMISA BASICA FANT ML CELESTE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1833769,TROI20HOCM07-B5,TROI20 CAMISA BASICA FANTASIA ML MORAD,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1833774,TROI20HOCM07-B6-SISA,TROI20SS CAMISA BASICA FANT ML BURDE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1833770,TROI20HOCM07-B8,TROI20 CAMISA BASICA FANTASIA ML AZUL 8,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1833771,TROI20HOCM07-B9,TROI20 CAMISA BASICA FANTASIA ML AZUL9,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1833773,TROI20HOCM07-B9-SISA,TROI20SS CAMISA BASICA FANTASIA ML AZUL,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,"VESTUARIO/SHAOXING JIUYA TRADING CO., LTD",Completado
1865513,PV22DMPL01-D1,PV22 MJ POLERON BASICO TERRY GRISM 1778,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/SICHUAN TEXTILES IMPORT & EXPORT LI,Completado
1851932,O21DMPL02-D3,POLERON LYCRA FZ FUCSIA OI21,False,COMERCIAL PARKROSE ASIA S.L,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/COMERCIAL PARKROSE ASIA S.L,Completado
1865479,PV22MJPO06-MT1,PV22 MJ POLERA NURSING SM WHITE  747,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/SICHUAN TEXTILES IMPORT & EXPORT LI,Completado
1865480,PV22MJPO06-MT2,PV22 MJ POLERA NURSING SM BLACK  748,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/SICHUAN TEXTILES IMPORT & EXPORT LI,Completado
1866635,PV22MJPO51-B1,PV22 MJ POLERA BASICA RIB SM BLACK  441,False,NQ SOURCING LTD.,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/NQ SOURCING LTD.,Completado
1866637,PV22MJPO51-B1SISA,PV22 MJ POLERA BASICA RIB SM BLACK S394,False,NQ SOURCING LTD.,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/NQ SOURCING LTD.,Completado
1866636,PV22MJPO51-B2,PV22 MJ POLERA BASICA RIB SM WHITE  442,False,NQ SOURCING LTD.,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/NQ SOURCING LTD.,Completado
1866638,PV22MJPO51-B2SISA,PV22 MJ POLERA BASICA RIB SM WHITE  395,False,NQ SOURCING LTD.,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/NQ SOURCING LTD.,Completado
1865498,P22MJPO04-BS1,PV22 MJ POLE VNECKPRINT MCMD GREYMEL763,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,VESTUARIO/SICHUAN TEXTILES IMPORT & EXPORT LI,Completado
